,State,District,District Code,Assembly Constituency,AC Code,Total Population,Male,Female,Total Household,Agriculture (0-7),Land Improvement & Minor Irrigation (0-9),Animal Husbandry (0-6),Fisheries (0-2),Rural Housing (0-4),Drinking Water (0-3),Roads (0-8),Rural Electrification (0-3),Non-Conventional Energy (0-1),Maintenance of Community Assets (0-1),Fuel & Fodder (0-1),Libraries (0-1),Cultural Activities (0-1),Financial & Communication Infrastructure (0-9),Public Distribution System (0-2),Education (0-6),Vocational Education (0-2),Markets & Fairs (0-3),Health & Sanitation (0-11),Women & Child Development (0-7),Social Forestry (0-1),Family Welfare (0-1),Poverty Alleviation Programme (0-6),"Khadi, Village & Cottage Industries (0-3)",Small Scale Industries (0-1),Adult & Non-Formal Education (0-1)
81,RAJASTHAN (8),DUNGARPUR (99),99,Dungarpur(523),158.0,89003.0,41423.0,42370.0,16929.0,1.7763157894736843,3.1842105263157894,1.973684210526316,0.3157894736842105,2.0789473684210527,0.5,6.407894736842105,1.6842105263157894,0.2368421052631579,0.6052631578947368,0.34210526315789475,0.15789473684210525,0.4473684210526316,5.526315789473684,1.4868421052631582,3.1184210526315788,0.7368421052631579,1.25,3.934210526315789,2.8026315789473686,0.15789473684210525,0.5263157894736842,1.2105263157894737,0.4736842105263158,0.07894736842105263,0.13157894736842105
82,RAJASTHAN (8),DUNGARPUR (99),99,Sagwara(527),160.0,109994.0,53740.0,55078.0,24463.0,1.5923076923076922,2.607692307692308,2.261538461538461,0.15384615384615385,2.815384615384616,0.6923076923076923,5.2846153846153845,2.3846153846153846,0.04615384615384616,0.3538461538461539,0.5692307692307692,0.030769230769230767,0.5846153846153846,3.692307692307693,1.2,2.546153846153846,0.3230769230769231,0.9153846153846154,3.4923076923076923,3.3846153846153846,0.2307692307692308,0.4923076923076923,1.484615384615385,0.0,0.04615384615384616,0.09230769230769233
83,RAJASTHAN (8),GANGANAGAR (100),100,Anupgarh(552),6.0,33476.0,17401.0,16065.0,6928.0,0.696078431372549,3.980392156862745,0.7549019607843137,0.0,2.9411764705882355,1.392156862745098,4.735294117647058,2.5490196078431366,0.0392156862745098,0.09803921568627452,0.0784313725490196,0.0392156862745098,0.09803921568627452,3.4117647058823533,0.696078431372549,1.1764705882352942,0.2647058823529412,0.3333333333333333,2.2254901960784315,2.2058823529411766,0.0196078431372549,0.09803921568627452,0.10784313725490197,0.0,0.0,0.0392156862745098
84,RAJASTHAN (8),GANGANAGAR (100),100,Ganganagar(584),2.0,10468.0,5414.0,4953.0,2131.0,0.7857142857142857,3.8928571428571432,1.2142857142857142,0.0,3.8571428571428568,1.9285714285714288,5.321428571428571,2.5,0.07142857142857142,0.21428571428571427,0.07142857142857142,0.07142857142857142,0.14285714285714285,3.571428571428572,0.7857142857142857,1.7857142857142858,0.35714285714285715,0.42857142857142855,2.9285714285714284,3.0,0.0,0.35714285714285715,0.8571428571428571,0.0,0.0,0.0
85,RAJASTHAN (8),GANGANAGAR (100),100,Karanpur(586),3.0,10612.0,5713.0,4899.0,2118.0,0.975,5.0,0.85,0.0,3.6,1.95,5.45,2.6,0.1,0.1,0.05,0.0,0.25,3.775,0.85,2.025,0.275,0.825,3.0,3.45,0.0,0.3,0.55,0.05,0.0,0.0
86,RAJASTHAN (8),GANGANAGAR (100),100,Raisingh Nagar(588),5.0,29331.0,15159.0,14125.0,5998.0,0.7678571428571429,4.491071428571429,0.5446428571428571,0.0,3.2678571428571432,1.625,4.9375,2.875,0.05357142857142857,0.16071428571428573,0.05357142857142857,0.03571428571428571,0.10714285714285714,3.375,0.8571428571428571,1.6696428571428572,0.20535714285714285,0.29464285714285715,2.8303571428571432,3.0535714285714284,0.017857142857142856,0.32142857142857145,0.29464285714285715,0.017857142857142856,0.0,0.03571428571428571
87,RAJASTHAN (8),GANGANAGAR (100),100,Sadulshahar(589),1.0,13521.0,7251.0,6265.0,3178.0,0.9,4.425,0.875,0.15,3.75,1.95,4.1,2.4,0.0,0.15,0.0,0.0,0.2,3.85,0.825,0.85,0.375,0.4,2.725,2.65,0.0,0.25,0.6,0.0,0.0,0.1
88,RAJASTHAN (8),GANGANAGAR (100),100,Suratgarh(591),4.0,16780.0,9392.0,7386.0,2784.0,0.65,3.8333333333333335,0.7333333333333333,0.0,2.7666666666666666,1.7,4.15,2.6666666666666665,0.0,0.13333333333333333,0.13333333333333333,0.0,0.16666666666666666,3.25,0.7333333333333333,1.0666666666666669,0.1,0.18333333333333326,2.3666666666666667,2.7666666666666666,0.03333333333333333,0.3,0.05,0.03333333333333333,0.03333333333333333,0.03333333333333333
89,RAJASTHAN (8),HANUMANGARH (101),101,Bhadra(568),11.0,15867.0,8074.0,7252.0,2967.0,0.8888888888888888,3.2777777777777777,1.3333333333333333,0.0,3.888888888888889,1.1111111111111112,4.9444444444444455,2.4444444444444446,0.1111111111111111,0.2222222222222222,0.0,0.2222222222222222,0.4444444444444444,4.055555555555555,0.7777777777777778,2.4444444444444446,0.16666666666666666,0.0,4.5555555555555545,1.8888888888888888,0.2222222222222222,0.3333333333333333,1.1111111111111112,0.0,0.2222222222222222,0.0
90,RAJASTHAN (8),HANUMANGARH (101),101,Churu(569),22.0,57781.0,30837.0,26944.0,14177.0,0.8796296296296297,1.6851851851851851,3.0,0.0,4.0,1.7222222222222223,6.2407407407407405,2.888888888888889,0.0,0.6666666666666666,0.8148148148148149,0.0,0.3148148148148148,3.638888888888889,1.8611111111111112,2.7777777777777777,0.2962962962962963,0.19444444444444445,4.583333333333334,2.185185185185185,0.5,0.4074074074074074,0.6481481481481481,0.0,0.018518518518518517,0.0
91,RAJASTHAN (8),HANUMANGARH (101),101,Hanumangarh(585),8.0,25441.0,13187.0,12201.0,4982.0,1.0869565217391304,4.945652173913044,1.4021739130434785,0.043478260869565216,3.847826086956522,1.9130434782608696,4.260869565217392,2.1956521739130435,0.08695652173913042,0.15217391304347827,0.08695652173913042,0.021739130434782608,0.13043478260869565,3.108695652173913,0.8695652173913043,1.065217391304348,0.32608695652173914,0.6956521739130435,2.641304347826087,1.5978260869565215,0.043478260869565216,0.2391304347826087,0.18478260869565216,0.06521739130434782,0.0,0.043478260869565216
92,RAJASTHAN (8),HANUMANGARH (101),101,Nohar(570),10.0,49620.0,26219.0,23346.0,9158.0,0.5892857142857143,2.482142857142857,1.4464285714285714,0.0,3.3571428571428568,2.107142857142857,4.428571428571429,2.6785714285714284,0.0,0.3928571428571429,0.32142857142857145,0.14285714285714285,0.07142857142857142,3.2857142857142856,1.0892857142857142,2.375,0.0,0.16071428571428573,3.2678571428571432,2.607142857142857,0.07142857142857142,0.35714285714285715,0.3392857142857143,0.03571428571428571,0.10714285714285714,0.07142857142857142
93,RAJASTHAN (8),HANUMANGARH (101),101,Pilibanga(587),9.0,10223.0,5394.0,4828.0,1953.0,0.6097560975609756,4.414634146341464,0.7682926829268293,0.024390243902439025,3.6585365853658534,1.170731707317073,3.609756097560976,2.4878048780487805,0.14634146341463414,0.07317073170731707,0.07317073170731707,0.024390243902439025,0.0975609756097561,2.9878048780487805,0.6097560975609756,0.5853658536585366,0.1951219512195122,0.3170731707317073,2.5365853658536586,2.451219512195122,0.024390243902439025,0.07317073170731707,0.1951219512195122,0.0,0.024390243902439025,0.0
94,RAJASTHAN (8),HANUMANGARH (101),101,Sangaria(590),7.0,31741.0,16658.0,14963.0,6005.0,0.7115384615384616,4.211538461538462,0.903846153846154,0.07692307692307693,3.807692307692308,1.5,4.076923076923077,2.6538461538461537,0.09615384615384616,0.1153846153846154,0.019230769230769232,0.0,0.07692307692307693,3.6057692307692313,0.8173076923076923,0.9423076923076924,0.2307692307692308,0.7596153846153846,2.605769230769231,2.0673076923076925,0.0576923076923077,0.17307692307692307,0.07692307692307693,0.038461538461538464,0.038461538461538464,0.0576923076923077
95,RAJASTHAN (8),JAIPUR (102),102,Adarsh Nagar(592),53.0,738.0,384.0,354.0,121.0,0.0,0.5,1.5,0.0,4.0,0.0,4.5,3.0,0.0,1.0,1.0,0.0,0.0,4.5,0.5,1.0,0.0,0.0,2.0,4.0,1.0,0.0,0.5,0.0,0.0,0.0
96,RAJASTHAN (8),JAIPUR (102),102,Amber(600),47.0,39176.0,20777.0,18380.0,6411.0,1.75,4.113636363636363,1.6590909090909092,0.0,3.9090909090909087,1.2727272727272727,4.454545454545454,2.022727272727273,0.2272727272727273,0.3181818181818182,0.4090909090909091,0.0,0.18181818181818185,4.795454545454546,1.181818181818182,2.363636363636364,0.3181818181818182,0.8636363636363636,4.068181818181818,3.272727272727273,0.2727272727272727,0.3181818181818182,0.4545454545454545,0.045454545454545456,0.045454545454545456,0.13636363636363635
97,RAJASTHAN (8),JAIPUR (102),102,Bagru(593),56.0,15565.0,8732.0,6683.0,2920.0,1.6538461538461535,2.5769230769230766,1.0769230769230769,0.0,3.9230769230769234,2.0,5.346153846153847,2.5384615384615383,0.0,0.15384615384615385,0.07692307692307693,0.0,0.07692307692307693,3.8846153846153846,1.0384615384615383,2.0384615384615383,0.5,1.0769230769230769,3.5384615384615383,1.6538461538461535,0.0,0.38461538461538464,0.3461538461538461,0.0,0.15384615384615385,0.07692307692307693
98,RAJASTHAN (8),JAIPUR (102),102,Bassi(577),57.0,25012.0,12897.0,11615.0,5630.0,0.9166666666666666,2.4791666666666665,0.9583333333333334,0.0,3.9583333333333335,1.125,4.75,2.375,0.04166666666666666,0.20833333333333331,0.5416666666666666,0.0,0.20833333333333331,3.6875,0.8541666666666666,2.020833333333333,0.4791666666666667,0.7708333333333334,3.0625,2.583333333333333,0.08333333333333333,0.20833333333333331,0.08333333333333333,0.0,0.0,0.0
99,RAJASTHAN (8),JAIPUR (102),102,Chaksu(578),58.0,13757.0,7247.0,6510.0,2159.0,0.7631578947368421,2.6052631578947367,0.9210526315789472,0.0,3.263157894736842,1.368421052631579,5.157894736842105,2.6842105263157894,0.10526315789473684,0.10526315789473684,0.21052631578947367,0.0,0.10526315789473684,3.736842105263158,0.8421052631578947,1.5,0.34210526315789475,0.6842105263157895,3.1052631578947367,1.7894736842105263,0.05263157894736842,0.5789473684210527,0.42105263157894735,0.0,0.15789473684210525,0.05263157894736842
100,RAJASTHAN (8),JAIPUR (102),102,Chomu(680),43.0,19773.0,10276.0,9497.0,4086.0,1.8888888888888888,4.166666666666667,2.2777777777777777,0.0,4.0,1.4444444444444444,5.166666666666667,2.888888888888889,0.2222222222222222,0.3333333333333333,0.4444444444444444,0.0,0.5555555555555556,4.388888888888889,1.7222222222222223,2.833333333333333,0.8888888888888888,1.1111111111111112,3.888888888888889,3.1666666666666665,0.1111111111111111,0.7777777777777778,0.3333333333333333,0.1111111111111111,0.4444444444444444,0.0
101,RAJASTHAN (8),JAIPUR (102),102,Dudu(506),45.0,20140.0,10395.0,9694.0,4597.0,1.03125,2.5625,1.5625,0.125,3.875,1.1875,4.59375,2.875,0.0625,0.1875,0.6875,0.0,0.3125,3.34375,1.0,2.34375,0.0625,0.34375,2.8125,2.625,0.125,0.375,0.3125,0.0,0.1875,0.0625
102,RAJASTHAN (8),JAIPUR (102),102,Hawa mahal(595),49.0,1563.0,793.0,770.0,258.0,4.0,4.5,6.0,0.0,4.0,1.0,8.0,3.0,1.0,1.0,1.0,1.0,1.0,9.0,2.0,6.0,2.0,3.0,8.0,6.0,0.0,1.0,0.0,0.0,0.0,0.0
103,RAJASTHAN (8),JAIPUR (102),102,Jamwa ramgarh(602),48.0,41106.0,22199.0,18779.0,9453.0,1.4021739130434785,2.391304347826087,1.6847826086956523,0.06521739130434782,4.0,0.15217391304347827,5.065217391304348,1.608695652173913,0.0,0.15217391304347827,0.2826086956521739,0.021739130434782608,0.06521739130434782,2.6956521739130435,0.6086956521739131,1.076086956521739,0.14130434782608695,0.32608695652173914,1.923913043478261,2.565217391304348,0.13043478260869565,0.10869565217391304,0.3913043478260869,0.043478260869565216,0.043478260869565216,0.08695652173913042
104,RAJASTHAN (8),JAIPUR (102),102,Jhotwara(603),46.0,13799.0,7222.0,6577.0,2203.0,0.8888888888888888,3.2222222222222223,1.2222222222222223,0.0,3.888888888888889,1.5555555555555556,5.611111111111112,3.0,0.0,0.3333333333333333,0.3333333333333333,0.0,0.3333333333333333,3.611111111111111,0.9444444444444444,1.9444444444444444,0.3888888888888889,1.0,4.888888888888889,2.5,0.1111111111111111,0.4444444444444444,0.5,0.0,0.3333333333333333,0.1111111111111111
105,RAJASTHAN (8),JAIPUR (102),102,Kotputli(604),40.0,37235.0,19343.0,17092.0,5696.0,2.421052631578948,4.157894736842104,1.7105263157894737,0.10526315789473684,4.0,1.8947368421052633,5.7368421052631575,2.1052631578947367,0.05263157894736842,0.3684210526315789,0.10526315789473684,0.0,0.4736842105263158,4.789473684210527,1.5526315789473684,2.8947368421052637,1.0526315789473684,1.9210526315789476,4.2105263157894735,3.1842105263157894,0.05263157894736842,0.8421052631578947,0.7105263157894737,0.05263157894736842,0.0,0.4736842105263158
106,RAJASTHAN (8),JAIPUR (102),102,Phulera(605),44.0,7044.0,3267.0,3127.0,986.0,1.5,3.333333333333333,1.5833333333333333,0.0,4.0,1.6666666666666667,4.75,2.6666666666666665,0.0,0.8333333333333334,0.5,0.0,0.5,3.75,0.75,3.0,0.3333333333333333,1.1666666666666667,3.25,3.083333333333333,0.16666666666666666,0.16666666666666666,1.0,0.0,0.16666666666666666,0.0
107,RAJASTHAN (8),JAIPUR (102),102,Sanganer(598),55.0,300.0,200.0,100.0,40.0,0.5,2.0,1.5,0.0,3.0,1.0,3.5,3.0,1.0,0.0,0.0,0.0,0.0,3.0,0.5,1.5,0.5,0.5,3.0,1.0,0.0,1.0,0.5,0.0,0.0,0.0
108,RAJASTHAN (8),JAIPUR (102),102,Shahpura(606),42.0,14018.0,7391.0,6627.0,2202.0,1.25,3.083333333333333,1.5833333333333333,0.0,4.0,1.5,4.416666666666667,2.5,0.16666666666666666,0.6666666666666666,0.8333333333333334,0.0,0.5,4.75,1.5,2.6666666666666665,0.5,1.75,4.333333333333333,2.4166666666666665,0.0,0.3333333333333333,0.3333333333333333,0.0,0.16666666666666666,0.0
109,RAJASTHAN (8),JAIPUR (102),102,Viratnagar(607),41.0,37134.0,19804.0,17330.0,6537.0,1.3125,3.3125,1.09375,0.0,3.8125,1.375,4.75,2.5625,0.0,0.5,0.4375,0.0,0.25,4.0625,1.375,2.78125,0.4375,0.9375,3.46875,3.40625,0.1875,0.25,0.125,0.0,0.0625,0.125
110,RAJASTHAN (8),JAISALMER (103),103,Jaisalmer(532),132.0,88277.0,47704.0,40362.0,18617.0,0.7966101694915254,1.8135593220338984,0.6567796610169492,0.11864406779661014,2.8898305084745757,0.5254237288135594,4.0,1.915254237288136,0.13559322033898305,0.2711864406779661,0.6101694915254238,0.07627118644067797,0.21186440677966098,2.656779661016949,0.690677966101695,1.9957627118644068,0.2076271186440678,0.3559322033898305,2.635593220338983,2.4110169491525424,0.15254237288135594,0.2966101694915254,0.11440677966101695,0.17796610169491525,0.059322033898305086,0.1440677966101695
111,RAJASTHAN (8),JAISALMER (103),103,Pokaran(636),133.0,15085.0,7889.0,6636.0,3626.0,0.5333333333333333,3.2,0.5666666666666667,0.0,3.0,0.06666666666666668,4.233333333333333,2.2666666666666666,0.13333333333333333,0.13333333333333333,0.4666666666666667,0.0,0.0,1.5666666666666669,0.43333333333333335,1.9333333333333331,0.0,0.0,1.3666666666666667,2.2,0.2,0.2,0.2,0.0,0.0,0.0
112,RAJASTHAN (8),JALORE (104),104,Ahore(608),141.0,53402.0,26954.0,26433.0,14248.0,1.3392857142857142,2.1607142857142856,0.7857142857142857,0.0,3.8571428571428568,1.2857142857142858,4.964285714285714,2.392857142857143,0.03571428571428571,0.35714285714285715,0.75,0.0,0.21428571428571427,4.482142857142857,1.4285714285714286,2.696428571428572,0.14285714285714285,0.625,3.8392857142857135,2.9821428571428568,0.14285714285714285,0.6428571428571429,0.5714285714285714,0.07142857142857142,0.03571428571428571,0.07142857142857142
113,RAJASTHAN (8),JALORE (104),104,Bhinmal(609),143.0,98349.0,50492.0,47846.0,22800.0,0.6666666666666666,3.2962962962962963,1.5185185185185186,0.0,3.814814814814815,0.9629629629629628,5.62962962962963,2.4814814814814814,0.1111111111111111,0.7037037037037037,0.4074074074074074,0.0,0.2222222222222222,4.4444444444444455,1.4074074074074074,3.462962962962963,0.1111111111111111,0.925925925925926,4.5555555555555545,2.962962962962963,0.1851851851851852,0.6296296296296297,0.2962962962962963,0.0,0.07407407407407407,0.037037037037037035
114,RAJASTHAN (8),JALORE (104),104,Jalore(610),142.0,99616.0,50588.0,47148.0,25669.0,1.380952380952381,3.023809523809524,1.4761904761904765,0.0,3.8571428571428568,1.6666666666666667,5.761904761904763,2.523809523809524,0.047619047619047616,0.6190476190476191,0.6666666666666666,0.0,0.4761904761904762,5.333333333333333,1.5476190476190477,3.2142857142857144,0.35714285714285715,0.8571428571428571,5.333333333333333,2.7142857142857144,0.3333333333333333,0.6190476190476191,0.42857142857142855,0.0,0.09523809523809523,0.047619047619047616
115,RAJASTHAN (8),JALORE (104),104,Raniwara(612),145.0,44654.0,22798.0,21336.0,9140.0,1.3095238095238095,2.595238095238096,1.5952380952380951,0.0,3.571428571428572,1.0952380952380951,5.642857142857142,1.5952380952380951,0.4761904761904762,0.3809523809523809,0.42857142857142855,0.047619047619047616,0.3809523809523809,2.761904761904762,0.8333333333333334,2.6904761904761907,0.2380952380952381,0.7142857142857143,3.238095238095238,3.0,0.2380952380952381,0.42857142857142855,0.21428571428571427,0.0,0.19047619047619047,0.14285714285714285
116,RAJASTHAN (8),JALORE (104),104,Sanchore(614),144.0,58326.0,30672.0,27654.0,11085.0,0.1774193548387097,3.645161290322581,0.4838709677419355,0.0,3.7096774193548394,0.3870967741935484,4.193548387096774,2.3225806451612905,0.2258064516129032,0.3870967741935484,0.3225806451612903,0.06451612903225806,0.3548387096774194,3.1129032258064515,1.1451612903225807,2.693548387096774,0.14516129032258066,0.3387096774193548,3.0645161290322585,3.0806451612903225,0.0,0.0967741935483871,0.1774193548387097,0.0,0.03225806451612903,0.0
117,RAJASTHAN (8),JALORE (104),104,Sirohi(615),146.0,148091.0,75860.0,69350.0,35530.0,1.1578947368421053,2.293859649122807,1.0219298245614037,0.03508771929824561,3.684210526315789,0.7543859649122807,5.63157894736842,2.736842105263158,0.017543859649122806,0.21929824561403508,0.8771929824561404,0.05263157894736842,0.2280701754385965,4.684210526315789,1.6973684210526314,3.3289473684210527,0.4342105263157895,0.6359649122807017,4.9298245614035086,3.0877192982456134,0.13157894736842105,0.763157894736842,0.2368421052631579,0.0,0.02631578947368421,0.543859649122807
118,RAJASTHAN (8),JHALAWAR (105),105,Dag(619),197.0,42453.0,21787.0,20541.0,9120.0,1.0208333333333333,2.7604166666666665,0.59375,0.04166666666666666,2.5,1.625,4.739583333333333,2.708333333333333,0.04166666666666666,0.16666666666666666,0.8958333333333334,0.0,0.375,3.125,0.8645833333333334,2.0416666666666665,0.16666666666666666,0.4583333333333333,3.020833333333333,2.8854166666666665,0.125,0.4166666666666667,0.46875,0.0,0.02083333333333333,0.08333333333333333
119,RAJASTHAN (8),JHALAWAR (105),105,Jhalrapatan(620),198.0,15600.0,8208.0,7372.0,2905.0,2.0,2.9642857142857144,2.607142857142857,0.5,2.8571428571428568,1.7857142857142858,4.5,2.0,0.21428571428571427,0.2857142857142857,0.6428571428571429,0.5,0.5,3.7857142857142856,0.75,2.7142857142857144,0.6071428571428571,0.7142857142857143,4.321428571428571,2.8571428571428568,0.42857142857142855,0.5714285714285714,1.75,0.35714285714285715,0.0,0.07142857142857142
120,RAJASTHAN (8),JHALAWAR (105),105,Khanpur(621),199.0,20672.0,10830.0,9423.0,3813.0,1.175,3.125,1.05,0.0,2.85,1.4,4.0,2.3,0.0,0.1,0.5,0.0,0.35,3.35,0.75,1.475,0.45,1.15,2.8,2.625,0.15,0.2,1.225,0.05,0.0,0.0
121,RAJASTHAN (8),JHALAWAR (105),105,Manohar thana(623),200.0,7450.0,3758.0,3563.0,1672.0,0.5384615384615384,2.3846153846153846,0.9230769230769232,0.0,3.2307692307692313,1.3846153846153846,4.269230769230768,2.4615384615384617,0.0,0.0,0.3076923076923077,0.07692307692307693,0.07692307692307693,1.8846153846153848,0.5,1.2307692307692308,0.38461538461538464,0.38461538461538464,1.3076923076923077,2.8846153846153846,0.0,0.07692307692307693,1.0769230769230769,0.15384615384615385,0.0,0.0
122,RAJASTHAN (8),JHUNJHUNU (106),106,Jhunjhunu(625),27.0,36437.0,18906.0,17496.0,7285.0,2.0277777777777777,2.555555555555556,1.0,0.0,4.0,2.2777777777777777,5.888888888888888,2.555555555555556,0.1111111111111111,0.3888888888888889,0.6666666666666666,0.0,0.7777777777777778,5.25,1.5,3.388888888888889,0.3888888888888889,1.2222222222222223,4.472222222222221,2.7222222222222223,0.16666666666666666,0.3888888888888889,0.4444444444444444,0.0,0.05555555555555555,0.16666666666666666
123,RAJASTHAN (8),JHUNJHUNU (106),106,Khetri(626),31.0,46124.0,24018.0,22098.0,11587.0,1.175,2.875,1.275,0.0,4.0,1.95,5.475,2.6,0.05,0.45,0.6,0.0,0.6,4.725,1.55,3.175,0.4,0.8,4.575,2.4,0.05,0.4,0.725,0.0,0.15,0.15
124,RAJASTHAN (8),JHUNJHUNU (106),106,Mandawa(627),28.0,57514.0,29251.0,28253.0,14414.0,0.9545454545454546,2.0303030303030303,0.9696969696969696,0.0,4.0,2.606060606060606,5.621212121212121,2.6666666666666665,0.09090909090909093,0.2727272727272727,0.6363636363636364,0.09090909090909093,0.3939393939393939,4.863636363636363,1.303030303030303,2.4545454545454546,0.4545454545454545,0.6666666666666666,4.742424242424242,2.7424242424242418,0.09090909090909093,0.5757575757575758,0.3787878787878788,0.0,0.030303030303030307,0.030303030303030307
125,RAJASTHAN (8),JHUNJHUNU (106),106,Nawalgarh(628),29.0,49792.0,26113.0,23679.0,10935.0,1.3947368421052628,3.263157894736842,1.8421052631578947,0.0,4.0,2.3684210526315788,5.447368421052633,2.631578947368421,0.10526315789473684,0.4736842105263158,0.5789473684210527,0.0,0.631578947368421,5.815789473684211,1.3421052631578947,3.0789473684210527,0.42105263157894735,0.4473684210526316,5.131578947368421,2.526315789473684,0.05263157894736842,0.7894736842105263,0.42105263157894735,0.0,0.05263157894736842,0.0
126,RAJASTHAN (8),JHUNJHUNU (106),106,Pilani(629),25.0,59181.0,30771.0,28410.0,11868.0,0.8947368421052632,3.2894736842105265,1.0789473684210529,0.0,4.0,2.2105263157894743,6.052631578947367,2.3684210526315788,0.15789473684210525,0.3684210526315789,0.21052631578947367,0.0,0.7894736842105263,5.526315789473684,1.6578947368421053,3.2894736842105265,0.4736842105263158,0.6842105263157895,4.1842105263157885,2.631578947368421,0.0,0.631578947368421,0.5263157894736842,0.0,0.0,0.10526315789473684
127,RAJASTHAN (8),JHUNJHUNU (106),106,Surajgarh(630),26.0,98804.0,52502.0,46183.0,21713.0,1.0256410256410255,2.2179487179487185,1.3717948717948718,0.0,4.0,1.8461538461538465,4.67948717948718,2.41025641025641,0.2307692307692308,0.3333333333333333,0.2564102564102564,0.02564102564102564,0.6410256410256411,4.333333333333333,1.3974358974358974,2.8717948717948723,0.4487179487179487,0.5897435897435898,4.589743589743589,2.8205128205128207,0.07692307692307693,0.41025641025641024,0.7948717948717948,0.0,0.10256410256410256,0.07692307692307693
